2020-04-30;123500
2020-04-29;120400
2020-04-28;117400
2020-04-27;114500
2020-04-26;112000
2020-04-25;109800
2020-04-24;109800
2020-04-23;103300
2020-04-22;99400
2020-04-21;95200
2020-04-20;91500
2020-04-19;88000
2020-04-18;85400
2020-04-17;83114
2020-04-16;77000
2020-04-15;72600
2020-04-14;68200
2020-04-13;64300
2020-04-12;60300
2020-04-11;57400
2020-04-10;53913
2020-04-09;52407
2020-04-08;46300
2020-04-07;36081
2020-04-06;28700
2020-04-05;28700
2020-04-04;26400
2020-04-03;24575
2020-04-02;22440
2020-04-01;18700
2020-03-31;16100
2020-03-30;13500
2020-03-29;9211
2020-03-28;8481
2020-03-27;6658
2020-03-26;5673
2020-03-25;3547
2020-03-24;3243
2020-03-23;266
2020-03-22;266
2020-03-21;233
2020-03-20;180
2020-03-19;113
2020-03-18;105
2020-03-17;67
2020-03-16;67
2020-03-15;46
2020-03-14;46
2020-03-13;46
2020-03-12;25
2020-03-11;25
2020-03-10;18
2020-03-09;18
2020-03-08;18
2020-03-07;18
2020-03-06;17
2020-03-05;16
2020-03-04;16
2020-03-03;16
2020-03-02;16
2020-03-01;16
2020-02-29;16
2020-02-28;16
2020-02-27;16
2020-02-26;15
2020-02-25;14
2020-02-24;14
2020-02-23;14
2020-02-22;14
2020-02-21;14
2020-02-20;12
2020-02-19;12
2020-02-18;12
2020-02-17;1
2020-02-16;1
2020-02-15;1
2020-02-14;1
2020-02-13;1
2020-02-12;0
2020-02-11;0
2020-02-10;0
2020-02-09;0
2020-02-08;0
2020-02-07;0
2020-02-06;0
2020-02-05;0
2020-02-04;0
2020-02-03;0
2020-02-02;0
2020-02-01;0
2020-01-31;0
2020-01-30;0
2020-01-29;0
2020-01-28;0
2020-01-27;0
2020-01-26;0
2020-01-25;0
2020-01-24;0
2020-01-23;0
2020-01-22;0
